TOURS CENTRE
4	SAINTE-MAURE
7,3	2,4	CHATELLERAULT NORD
8	2,6	0,8	CHATELLERAULT SUD
10	4,5	2,1	1,5	FUTUROSCOPE
11,1	5,4	2,6	2,1	0,8	POITIERS NORD
12,8	7,2	4,2	3,3	1,7	1,1	POITIERS SUD
15,5	9,9	6,9	6	4,4	3,8	2,7	SAINT MAIXENT / LUSIGNAN
17,6	12	9	8,1	6,5	5,9	4,8	1,7	NIORT EST
18,6	13	10	9,1	7,5	6,9	5,8	2,9	0,7	NIORT NORD
20,6	15	12	11,1	9,5	8,9	7,8	4,9	2,1	1,6	NIORT OUEST
21,7	16,1	13,1	12,2	10,6	10	8,9	5,7	3,4	3,2	1	FONTENAY CENTRE
22,6	17	14	13,1	11,5	10,9	9,8	6,5	3,9	3,5	1,4	0,4	FONTENAY OUEST
23,5	17,9	14,9	14	12,4	11,8	10,7	8	5,5	4,6	3,1	2	1,5	SAINT-HERMINE
25,6	20	17	16,1	14,5	13,9	12,8	9,1	7,2	6,2	4,4	3	2,6	1,1	CHANTONNAY
27	21,4	18,4	17,5	15,9	15,3	14,2	11,7	8,5	7,9	5,9	4,6	4,3	3	1,7	LES ESSARTS
28,4	22,8	19,8	18,9	17,3	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,8	LA ROCHE-SUR-YON OUEST
28,4	22,8	19,8	18,9	17,3	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,8	0	LA ROCHE-SUR-YON SUD
28,4	22,8	19,8	18,9	17,3	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,8	0	0	LA ROCHE-SUR-YON CENTRE
28,4	22,8	19,8	18,9	17,3	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,8	0	0	0	LA ROCHE-SUR-YON EST
28,4	22,8	19,8	18,9	17,3	16,7	15,6	13	10,7	10,5	8,4	7,3	6,9	5,2	4,3	2,8	0	0	0	0	PEAGE DE LA ROCHE-SUR-YON
28,2	22,6	19,6	18,7	17,1	16,5	15,4	12,9	10,3	9,4	8,2	6,6	6,1	4,6	3,4	1,5	4	4	4	4	4	LES HERBIERS
29,2	23,6	20,6	19,7	18,1	17,5	16,4	14,2	12	10,7	9,2	8	7	5,4	4	2,2	4,7	4,7	4,7	4,7	4,7	0,6	LA VERRIE
29,3	23,7	20,7	19,8	18,2	17,6	16,5	14,3	12,1	10,8	9,6	8,1	7,6	6,1	4,9	3,3	5,7	5,7	5,7	5,7	5,7	1,7	1	CHOLET SUD
29,8	24,2	21,2	20,3	18,7	18,1	17	14,5	12,4	11,6	10,4	9	8,4	7,8	5,7	4,3	6,9	6,9	6,9	6,9	6,9	2,5	1,7	0,8	CHOLET NORD
31,4	25,8	22,8	21,9	20,3	19,7	18,6	16,3	14,3	13,4	12,2	11,1	10,6	9,3	7,9	5,7	8,5	8,5	8,5	8,5	8,5	4,3	3,4	2,6	1,7	CHEMILLE
17,7	12,1	9,1	8,2	6,6	6	4,9	1,9	0,7	1,5	3,3	4,5	4,9	7,1	8	9,8	11,5	11,5	11,5	11,5	11,5	11,5	12,6	12,7	13,2	14,8	17,5	17,5	17,5	0	17,5	17,5	17,5	17,5	0	17,5	17,5	17,5	17,5	17,5	11,5	14,1	14,3	14,3	VOUILLE
19,7	14,1	11,1	10,2	8,6	8	6,9	2,7	1,6	2,5	4,1	5,2	5,6	7,3	8,5	10,1	12,8	12,8	12,8	12,8	12,8	11,6	13,4	13,5	14,2	16,1	18,2	18,2	18,2	0	18,2	18,2	18,2	18,2	0	18,2	18,2	18,2	18,2	18,2	12,5	14,3	14,4	14,4	0,8	LA ROCHELLE / NIORT SUD
22,2	16,6	13,6	12,7	11,1	10,5	9,4	5,5	4	5,9	7,4	8,4	8,8	10,7	12,3	14	15,8	15,8	15,8	15,8	15,8	15,2	17	17,1	17,8	19,4	21,9	21,9	21,9	0	21,9	21,9	21,9	21,9	0	21,9	21,9	21,9	21,9	21,9	16,1	17,8	17,9	17,9	3,5	2,3	SAINT JEAN D'ANGELY
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ROCHEFORT OUEST
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ROCHEFORT NORD
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0,7	0,7	33 TONNAY-CHARENTE
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34 TONNAY-CHARENTE
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	PEAGE DE CABARIOT
25	19,4	16,4	15,5	13,9	13,3	12,2	8,5	6,4	8,9	9,7	10,6	11,1	12,7	14,1	15,7	17,6	17,6	17,6	17,6	17,6	17,1	19,2	19,3	19,5	21,1	23,6	23,6	23,6	0	23,6	23,6	23,6	23,6	0	23,6	23,6	23,6	23,6	23,6	17,8	19,4	19,5	19,5	5,9	4,9	2,2	4,2	4,2	0	4,2	4,2	SAINTES
26,4	20,8	17,8	16,9	15,3	14,7	13,6	10,2	8,8	11,3	11,6	13	13,5	14,6	16,1	17,7	19,6	19,6	19,6	19,6	19,6	19,6	21,4	21,5	21,7	23,5	25,8	25,8	25,8	0	25,8	25,8	25,8	25,8	0	25,8	25,8	25,8	25,8	25,8	19,8	21,3	21,4	21,4	8	7,2	3,7	6,3	6,3	0	6,3	6,3	1,6	PONS
28,2	22,6	19,6	18,7	17,1	16,5	15,4	11,7	11	13,5	14	14,8	15,5	16,8	18,3	20,1	22	22	22	22	22	21,3	23,5	23,6	23,9	25,9	28,4	28,4	28,4	0	28,4	28,4	28,4	28,4	0	28,4	28,4	28,4	28,4	28,4	22,3	23,9	24	24	10	9,2	5,9	9,6	9,6	0	9,6	9,6	3,6	1,9	MIRAMBEAU
29,9	24,3	21,3	20,4	18,8	18,2	17,1	13,4	12,4	15,1	15,2	16,3	16,8	18,2	20	21,1	23	23	23	23	23	22,8	24,9	25	25,3	27	29,5	29,5	29,5	0	29,5	29,5	29,5	29,5	0	29,5	29,5	29,5	29,5	29,5	23,2	24,8	24,9	24,9	11,6	10,8	7,7	10,7	10,7	0	10,7	10,7	5	2,9	1	SAINT AUBIN-DE-BLAYE
32,8	27,2	24,2	23,3	21,7	21,1	20	18,5	17,4	20,2	20,3	20,4	20,8	21,7	24	24,8	27,4	27,4	27,4	27,4	27,4	26,5	28,5	28,6	28,9	30,9	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	33,1	27,4	29,3	29,4	29,4	16,9	16	12,3	16,3	16,3	0	16,3	16,3	10,4	8,4	5,3	3,8	VIRSAC
32,8	27,2	24,2	23,3	21,7	21,1	20	18,5	17,4	20,2	20,3	20,4	20,8	21,7	24	24,8	27,4	27,4	27,4	27,4	27,4	26,5	28,5	28,6	28,9	30,9	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	33,1	27,4	29,3	29,4	29,4	16,9	16	12,3	16,3	16,3	0	16,3	16,3	10,4	8,4	5,3	3,8	0	LIBOURNE
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	BLAYE
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	SAINT ANDRE DE CUBZAC
32,8	27,2	24,2	23,3	21,7	21,1	20	18,5	17,4	20,2	20,3	20,4	20,8	21,7	24	24,8	27,4	27,4	27,4	27,4	27,4	26,5	28,5	28,6	28,9	30,9	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	33,1	27,4	29,3	29,4	29,4	16,9	16	12,3	16,3	16,3	0	16,3	16,3	10,4	8,4	5,3	3,8	0	0	0	0	AMBES
32,8	27,2	24,2	23,3	21,7	21,1	20	18,5	17,4	20,2	20,3	20,4	20,8	21,7	24	24,8	27,4	27,4	27,4	27,4	27,4	26,5	28,5	28,6	28,9	30,9	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	33,1	27,4	29,3	29,4	29,4	16,9	16	12,3	16,3	16,3	0	16,3	16,3	10,4	8,4	5,3	3,8	0	0	0	0	0	AMBARES SAINT LOUBES
32,8	27,2	24,2	23,3	21,7	21,1	20	18,5	17,4	20,2	20,3	20,4	20,8	21,7	24	24,8	27,4	27,4	27,4	27,4	27,4	26,5	28,5	28,6	28,9	30,9	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	33,1	27,4	29,3	29,4	29,4	16,9	16	12,3	16,3	16,3	0	16,3	16,3	10,4	8,4	5,3	3,8	0	0	0	0	0	0	SAINTE EULALIE
32,8	27,2	24,2	23,3	21,7	21,1	20	18,5	17,4	20,2	20,3	20,4	20,8	21,7	24	24,8	27,4	27,4	27,4	27,4	27,4	26,5	28,5	28,6	28,9	30,9	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	33,1	27,4	29,3	29,4	29,4	16,9	16	12,3	16,3	16,3	0	16,3	16,3	10,4	8,4	5,3	3,8	0	0	0	0	0	0	0	CARBON BLANC
32,8	27,2	24,2	23,3	21,7	21,1	20	18,5	17,4	20,2	20,3	20,4	20,8	21,7	24	24,8	27,4	27,4	27,4	27,4	27,4	26,5	28,5	28,6	28,9	30,9	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	0	33,1	33,1	33,1	33,1	33,1	27,4	29,3	29,4	29,4	16,9	16	12,3	16,3	16,3	0	16,3	16,3	10,4	8,4	5,3	3,8	0	0	0	0	0	0	0	0	LORMONT/BORDEAUX
